time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price,median_monthly_pay,rent_to_pay_percent,cpih_index,real_rent,real_pay
2021-02-01,K02000001,United Kingdom,,92.134827,0.170716,1.09264,1032.0,1944,53.086419753086425,109.4,1340.468007312614,2525.067641681901
2021-03-01,K02000001,United Kingdom,,92.256374,0.131924,1.106709,1034.0,1949,53.0528476141611,109.7,1339.3928896991795,2524.639015496809
2021-04-01,K02000001,United Kingdom,,92.234528,-0.023681,1.13788,1033.0,1959,52.73098519652885,110.4,1329.613224637681,2521.502717391304
2021-05-01,K02000001,United Kingdom,,92.283222,0.052794,1.03798,1034.0,1968,52.540650406504064,111.0,1323.7063063063063,2519.3945945945943
2021-06-01,K02000001,United Kingdom,,92.476284,0.209206,1.206824,1036.0,1975,52.45569620253164,111.4,1321.504488330341,2519.2773788150807
2021-07-01,K02000001,United Kingdom,,92.542902,0.072037,1.130449,1037.0,1984,52.26814516129033,111.4,1322.7800718132853,2530.7576301615795
2021-08-01,K02000001,United Kingdom,,92.788297,0.265169,1.319311,1039.0,1999,51.975987993996995,112.1,1317.0553077609277,2533.9687778768953
2021-09-01,K02000001,United Kingdom,,93.037675,0.26876,1.464006,1042.0,2010,51.840796019900495,112.4,1317.3327402135228,2541.112099644128
2021-10-01,K02000001,United Kingdom,,93.378999,0.366867,1.678235,1046.0,2019,51.807825656265486,113.4,1310.7283950617284,2529.981481481481
2021-11-01,K02000001,United Kingdom,,93.680494,0.322873,1.983768,1049.0,2023,51.8536826495304,114.1,1306.4233128834355,2519.441717791411
2021-12-01,K02000001,United Kingdom,,94.157871,0.50958,2.455945,1055.0,2035,51.842751842751845,114.7,1307.0226678291194,2521.1290322580644
2022-01-01,K02000001,United Kingdom,,94.499636,0.36297,2.741781,1059.0,2052,51.60818713450293,114.6,1313.1230366492148,2544.408376963351
2022-02-01,K02000001,United Kingdom,,94.886579,0.409465,2.986658,1063.0,2055,51.727493917274934,115.4,1308.9454072790293,2530.4636048526863
2022-03-01,K02000001,United Kingdom,,95.198512,0.328744,3.189089,1066.0,2072,51.44787644787645,116.5,1300.2454935622318,2527.3064377682404
2022-04-01,K02000001,United Kingdom,,95.587045,0.408129,3.634775,1071.0,2072,51.689189189189186,119.0,1278.9,2474.2117647058826
2022-05-01,K02000001,United Kingdom,,95.933028,0.361956,3.955006,1075.0,2088,51.484674329501914,119.7,1276.169590643275,2478.736842105263
2022-06-01,K02000001,United Kingdom,,96.291741,0.37392,4.125877,1079.0,2102,51.33206470028544,120.5,1272.4141078838175,2478.7900414937762
2022-07-01,K02000001,United Kingdom,,96.743355,0.469006,4.538926,1084.0,2110,51.37440758293839,121.2,1270.927392739274,2473.8531353135313
2022-08-01,K02000001,United Kingdom,,97.22711,0.500039,4.783807,1089.0,2124,51.271186440677965,121.8,1270.5,2477.9999999999995
2022-09-01,K02000001,United Kingdom,,97.813486,0.603099,5.133201,1096.0,2148,51.02420856610801,122.3,1273.4390842191333,2495.754701553557
2022-10-01,K02000001,United Kingdom,,98.221458,0.417092,5.185812,1100.0,2161,50.90236001850995,124.3,1257.5221238938054,2470.459372485921
2022-11-01,K02000001,United Kingdom,,98.850321,0.64025,5.518574,1107.0,2199,50.34106412005457,124.8,1260.454326923077,2503.8293269230767
2022-12-01,K02000001,United Kingdom,,99.419081,0.575375,5.587648,1114.0,2189,50.89081772498858,125.3,1263.36312849162,2482.4972067039103
2023-01-01,K02000001,United Kingdom,,100.0,0.584313,5.820514,1120.0,2200,50.90909090909091,124.8,1275.2564102564104,2504.9679487179487
2023-02-01,K02000001,United Kingdom,,100.556028,0.556028,5.974975,1126.0,2208,50.9963768115942,126.0,1269.8777777777777,2490.133333333333
2023-03-01,K02000001,United Kingdom,,101.118563,0.559424,6.218637,1133.0,2210,51.26696832579185,126.8,1269.7105678233438,2476.6640378548896
2023-04-01,K02000001,United Kingdom,,101.927561,0.800049,6.633237,1142.0,2231,51.18780815777678,128.3,1264.8339828526887,2470.9672642244736
2023-05-01,K02000001,United Kingdom,,102.807642,0.863438,7.166055,1152.0,2251,51.17725455353176,129.1,1268.0030983733539,2477.6692486444617
2023-06-01,K02000001,United Kingdom,,103.600843,0.771539,7.59058,1161.0,2298,50.52219321148825,129.4,1274.9466769706337,2523.537867078825
2023-07-01,K02000001,United Kingdom,,104.345793,0.719058,7.858357,1169.0,2277,51.339481774264385,129.0,1287.7124031007752,2508.2302325581395
2023-08-01,K02000001,United Kingdom,,105.072073,0.696032,8.068699,1177.0,2280,51.622807017543856,129.4,1292.517001545595,2503.771251931994
2023-09-01,K02000001,United Kingdom,,105.750684,0.645853,8.114626,1185.0,2275,52.087912087912095,130.1,1294.3005380476557,2484.8385857033054
2023-10-01,K02000001,United Kingdom,,106.477532,0.687322,8.405571,1193.0,2292,52.05061082024432,130.2,1302.0376344086021,2501.4838709677424
2023-11-01,K02000001,United Kingdom,,107.105882,0.590124,8.351577,1200.0,2333,51.43591941705958,130.0,1311.6923076923076,2550.1484615384616
2023-12-01,K02000001,United Kingdom,,107.756836,0.607767,8.386474,1207.0,2328,51.84707903780069,130.5,1314.2888888888888,2534.9333333333334
2024-01-01,K02000001,United Kingdom,,108.542519,0.729126,8.542519,1216.0,2333,52.12173167595371,130.0,1329.1815384615386,2550.1484615384616
2024-02-01,K02000001,United Kingdom,,109.522464,0.902821,8.916855,1227.0,2344,52.34641638225256,130.8,1333.0022935779814,2546.5015290519873
2024-03-01,K02000001,United Kingdom,,110.329658,0.737013,9.109203,1236.0,2353,52.52868678283043,131.6,1334.6170212765958,2540.7393617021276
2024-04-01,K02000001,United Kingdom,,110.995848,0.603818,8.896796,1243.0,2366,52.535925612848686,132.2,1336.0839636913768,2543.18154311649
2024-05-01,K02000001,United Kingdom,,111.726168,0.65797,8.674964,1252.0,2377,52.67143458140513,132.7,1340.6872645064054,2545.3782969103245
2024-06-01,K02000001,United Kingdom,,112.469206,0.665052,8.560126,1260.0,2389,52.741732942653826,133.0,1346.2105263157894,2552.457894736842
2024-07-01,K02000001,United Kingdom,,113.214499,0.662665,8.499342,1268.0,2395,52.94363256784968,132.9,1355.7772761474791,2560.7938299473285
2024-08-01,K02000001,United Kingdom,,113.853938,0.564802,8.357943,1275.0,2411,52.88262131895479,133.4,1358.1521739130435,2568.2391304347825
2024-09-01,K02000001,United Kingdom,,114.624356,0.676673,8.391125,1284.0,2412,53.233830845771145,133.5,1366.7146067415729,2567.379775280899
2024-10-01,K02000001,United Kingdom,,115.617626,0.866543,8.584058,1295.0,2465,52.53549695740365,134.3,1370.212211466865,2608.164556962025
2024-11-01,K02000001,United Kingdom,,116.788963,1.013113,9.040662,1308.0,2479,52.7632109721662,134.6,1380.882615156018,2617.131500742942
2024-12-01,K02000001,United Kingdom,,117.431992,0.550591,8.978693,1316.0,2459,53.51769011793412,135.1,1384.1865284974094,2586.4093264248704
2025-01-01,K02000001,United Kingdom,,117.947526,0.439006,8.664814,1321.0,2468,53.525121555915725,135.1,1389.4455958549224,2595.875647668394
2025-02-01,K02000001,United Kingdom,,118.418196,0.39905,8.12229,1327.0,2479,53.52964905203711,135.6,1390.6098820058996,2597.8311209439526
2025-03-01,K02000001,United Kingdom,,118.870338,0.381818,7.741055,1332.0,2490,53.493975903614455,136.1,1390.7215282880234,2599.7722263041883
2025-04-01,K02000001,United Kingdom,,119.161532,0.244968,7.356747,1335.0,2503,53.33599680383539,137.7,1377.6579520697169,2582.9796659404506
2025-05-01,K02000001,United Kingdom,,119.554228,0.329549,7.006469,1339.0,2511,53.325368379131824,138.0,1378.781884057971,2585.6021739130433
2025-06-01,K02000001,United Kingdom,,119.952751,0.333341,6.653862,1344.0,2523,53.269916765755056,138.4,1379.9306358381502,2590.4501445086703
2025-07-01,K02000001,United Kingdom,,119.920045,-0.027265,5.922868,1343.0,2534,52.99921073401737,138.5,1377.9083032490973,2599.865703971119
2025-08-01,K02000001,United Kingdom,,120.341589,0.351521,5.698223,1348.0,2568,52.49221183800623,138.9,1379.0554355651545,2627.1619870410364
2025-09-01,K02000001,United Kingdom,,120.892979,0.458188,5.46884,1354.0,2548,53.13971742543171,138.9,1385.1936645068392,2606.701223902088
2025-10-01,K02000001,United Kingdom,,121.368049,0.392968,4.973657,1360.0,2551,53.31242649941199,139.5,1385.347670250896,2598.5455197132615
2025-11-01,K02000001,United Kingdom,,121.899471,0.437859,4.375848,1366.0,2553,53.50567959263611,139.4,1392.4576757532282,2602.4483500717356
2025-12-01,K02000001,United Kingdom,,122.070064,0.139945,3.949581,1367.0,2562,53.35675253708041,139.9,1388.496783416726,2602.288777698356
2026-01-01,K02000001,United Kingdom,,122.06582,-0.003476,3.491633,1367.0,2580,52.98449612403101,139.4,1393.477044476327,2629.971305595409
2026-02-01,K02000001,United Kingdom,,122.624017,0.457292,3.551668,1374.0,2598,52.88683602771363,140.0,1394.61,2636.97
2026-03-01,K02000001,United Kingdom,,122.927094,0.247159,3.412757,1377.0,2608,52.79907975460123,140.8,1389.7137784090908,2632.079545454545
2026-04-01,K02000001,United Kingdom,,123.288232,0.293782,3.463114,1381.0,2624,52.6295731707317,141.8,1383.9217207334273,2629.551480959097
2026-05-01,K02000001,United Kingdom,,123.486612,0.160907,3.289205,1383.0,2626,52.66565118050267,142.1,1383.0,2626.0
2015-01-01,W92000004,Wales,,82.173314,,,541.0,1524,35.498687664041995,99.2,774.9606854838709,2183.0685483870966
2015-02-01,W92000004,Wales,,82.517554,0.418919,,544.0,1519,35.81303489137591,99.5,776.9085427135677,2169.345728643216
2015-03-01,W92000004,Wales,,82.598976,0.098673,,544.0,1520,35.78947368421053,99.6,776.1285140562248,2168.5943775100404
2015-04-01,W92000004,Wales,,82.759067,0.193817,,545.0,1516,35.949868073878626,99.9,775.2202202202202,2156.392392392392
2015-05-01,W92000004,Wales,,82.831908,0.088016,,546.0,1514,36.06340819022457,100.1,775.090909090909,2149.244755244755
2015-06-01,W92000004,Wales,,82.976821,0.174948,,547.0,1522,35.939553219448094,100.1,776.5104895104895,2160.6013986013986
2015-07-01,W92000004,Wales,,83.020226,0.052309,,547.0,1519,36.01053324555629,100.0,777.2869999999999,2158.499
2015-08-01,W92000004,Wales,,82.805486,-0.258659,,545.0,1519,35.8788676761027,100.3,772.1286141575274,2152.0428713858423
2015-09-01,W92000004,Wales,,82.757935,-0.057425,,545.0,1517,35.92617007251154,100.2,772.8992015968064,2151.3542914171653
2015-10-01,W92000004,Wales,,82.876935,0.143792,,546.0,1521,35.8974358974359,100.3,773.5453639082751,2154.876370887338
2015-11-01,W92000004,Wales,,83.089216,0.25614,,547.0,1530,35.751633986928105,100.3,774.962113659023,2167.6271186440677
2015-12-01,W92000004,Wales,,83.076121,-0.01576,,547.0,1527,35.8218729535036,100.4,774.1902390438246,2161.2221115537845
2016-01-01,W92000004,Wales,,83.189187,0.1361,1.236256,548.0,1532,35.77023498694517,99.9,779.4874874874874,2179.1511511511508
2016-02-01,W92000004,Wales,,83.215289,0.031377,0.84556,548.0,1533,35.74690150032615,100.1,777.93006993007,2176.2167832167834
2016-03-01,W92000004,Wales,,83.283795,0.082323,0.829089,549.0,1540,35.649350649350644,100.4,777.0209163346613,2179.621513944223
2016-04-01,W92000004,Wales,,83.285288,0.001793,0.635847,549.0,1543,35.5800388852884,100.6,775.4761431411531,2179.5258449304174
2016-05-01,W92000004,Wales,,83.203753,-0.097899,0.448915,548.0,1555,35.241157556270096,100.8,772.5277777777778,2192.1180555555557
2016-06-01,W92000004,Wales,,83.241305,0.045133,0.318744,548.0,1549,35.37766300839251,101.0,770.9980198019803,2179.3356435643564
2016-07-01,W92000004,Wales,,83.285052,0.052555,0.31899,549.0,1550,35.41935483870968,100.9,773.1704658077304,2182.903865213082
2016-08-01,W92000004,Wales,,83.576669,0.350144,0.931319,551.0,1553,35.479716677398585,101.2,773.6867588932805,2180.645256916996
2016-09-01,W92000004,Wales,,83.912724,0.402091,1.395381,553.0,1556,35.53984575835475,101.5,774.2,2178.3999999999996
2016-10-01,W92000004,Wales,,83.989202,0.09114,1.342071,553.0,1560,35.44871794871795,101.6,773.4379921259844,2181.8503937007877
2016-11-01,W92000004,Wales,,84.114606,0.14931,1.234083,554.0,1560,35.51282051282051,101.8,773.3143418467583,2177.563850687623
2016-12-01,W92000004,Wales,,84.199283,0.100669,1.351968,555.0,1566,35.440613026819925,102.2,771.6780821917808,2177.3835616438355
2017-01-01,W92000004,Wales,,84.425677,0.268879,1.48636,556.0,1567,35.48181238034461,101.8,776.1060903732808,2187.3349705304518
2017-02-01,W92000004,Wales,,84.605909,0.21348,1.671111,557.0,1574,35.38754764930114,102.4,772.9462890624999,2184.232421875
2017-03-01,W92000004,Wales,,84.666859,0.07204,1.660664,558.0,1580,35.31645569620253,102.7,772.0720545277508,2186.153846153846
2017-04-01,W92000004,Wales,,84.689899,0.027212,1.686505,558.0,1586,35.182849936948294,103.2,768.3313953488372,2183.8236434108526
2017-05-01,W92000004,Wales,,84.855246,0.195239,1.984879,559.0,1586,35.24590163934426,103.5,767.4772946859903,2177.4937198067632
2017-06-01,W92000004,Wales,,85.4051,0.647991,2.599426,563.0,1587,35.475740390674225,103.5,772.9690821256039,2178.8666666666663
2017-07-01,W92000004,Wales,,85.708295,0.355008,2.909578,565.0,1594,35.445420326223335,103.5,775.7149758454107,2188.4772946859903
2017-08-01,W92000004,Wales,,85.81484,0.12431,2.677985,565.0,1596,35.40100250626567,104.0,771.9855769230769,2180.6884615384615
2017-09-01,W92000004,Wales,,85.979294,0.191639,2.462762,566.0,1600,35.375,104.3,771.1275167785234,2179.8657718120808
2017-10-01,W92000004,Wales,,86.083239,0.120895,2.493223,567.0,1602,35.39325842696629,104.4,771.7499999999999,2180.4999999999995
2017-11-01,W92000004,Wales,,86.161846,0.091315,2.433871,568.0,1604,35.41147132169576,104.7,770.8958930276982,2176.9665711556827
2017-12-01,W92000004,Wales,,86.395468,0.271142,2.608317,569.0,1611,35.31967721911856,105.0,770.0466666666666,2180.22
2018-01-01,W92000004,Wales,,86.213654,-0.210443,2.117812,568.0,1617,35.126777983920846,104.5,772.3712918660287,2198.8105263157895
2018-02-01,W92000004,Wales,,86.174047,-0.045941,1.853461,568.0,1622,35.01849568434032,104.9,769.4261201143946,2197.1992373689227
2018-03-01,W92000004,Wales,,86.504956,0.384002,2.170976,570.0,1616,35.27227722772277,105.1,770.6660323501428,2184.905803996194
2018-04-01,W92000004,Wales,,86.66623,0.186432,2.333609,571.0,1620,35.24691358024691,105.5,769.0909952606635,2182.009478672986
2018-05-01,W92000004,Wales,,86.897617,0.266987,2.406888,572.0,1630,35.0920245398773,105.9,767.5278564683663,2187.1860245514636
2018-06-01,W92000004,Wales,,86.950647,0.061026,1.809666,573.0,1645,34.83282674772036,105.9,768.8696883852691,2207.313503305005
2018-07-01,W92000004,Wales,,87.113168,0.186912,1.639133,574.0,1647,34.85124468731026,105.9,770.2115203021717,2209.99716713881
2018-08-01,W92000004,Wales,,87.269057,0.17895,1.694599,575.0,1651,34.82737734706239,106.5,767.206572769953,2202.883568075117
2018-09-01,W92000004,Wales,,87.480022,0.241741,1.745452,576.0,1650,34.909090909090914,106.6,767.8198874296435,2199.484052532833
2018-10-01,W92000004,Wales,,87.505381,0.028989,1.652054,576.0,1664,34.61538461538461,106.7,767.1002811621368,2216.0674789128398
2018-11-01,W92000004,Wales,,87.611627,0.121416,1.682624,577.0,1681,34.32480666270077,106.9,766.9943872778297,2234.519176800748
2018-12-01,W92000004,Wales,,87.964826,0.403142,1.816482,579.0,1667,34.73305338932214,107.1,768.2156862745098,2211.7712418300653
2019-01-01,W92000004,Wales,,88.082801,0.134116,2.16804,580.0,1672,34.688995215311,106.4,774.6052631578947,2232.9999999999995
2019-02-01,W92000004,Wales,,88.166175,0.094654,2.31175,581.0,1676,34.665871121718375,106.8,773.0346441947565,2229.9588014981273
2019-03-01,W92000004,Wales,,88.296595,0.147926,2.07114,582.0,1692,34.39716312056738,107.0,772.9177570093458,2247.0392523364485
2019-04-01,W92000004,Wales,,88.587421,0.329374,2.216771,584.0,1696,34.43396226415094,107.6,771.2490706319702,2239.791821561338
2019-05-01,W92000004,Wales,,88.537381,-0.056487,1.887007,583.0,1686,34.57888493475682,107.9,767.787766450417,2220.3948100092675
2019-06-01,W92000004,Wales,,88.696274,0.179465,2.007607,584.0,1702,34.312573443008226,107.9,769.1047265987024,2241.466172381835
2019-07-01,W92000004,Wales,,88.614249,-0.092479,1.723138,584.0,1707,34.212067955477444,108.0,768.3925925925926,2245.9694444444444
2019-08-01,W92000004,Wales,,88.83923,0.253888,1.799232,585.0,1704,34.33098591549296,108.3,767.5761772853186,2235.8116343490306
2019-09-01,W92000004,Wales,,89.470395,0.710458,2.275232,589.0,1709,34.46459918080749,108.4,772.1116236162361,2240.303505535055
2019-10-01,W92000004,Wales,,89.511697,0.046162,2.292791,590.0,1711,34.48275862068966,108.3,774.1366574330564,2244.996306555863
2019-11-01,W92000004,Wales,,89.808401,0.33147,2.5074,592.0,1716,34.4988344988345,108.5,775.3290322580644,2247.406451612903
2019-12-01,W92000004,Wales,,89.940846,0.147476,2.246376,592.0,1726,34.29895712630359,108.5,775.3290322580644,2260.5032258064516
2020-01-01,W92000004,Wales,,89.976126,0.039225,2.149483,593.0,1727,34.33700057903879,108.3,778.072945521699,2265.989843028624
2020-02-01,W92000004,Wales,,90.078805,0.114119,2.169348,593.0,1744,34.00229357798165,108.6,775.9235727440148,2281.974217311234
2020-03-01,W92000004,Wales,,90.099542,0.023021,2.041921,594.0,1732,34.29561200923787,108.6,777.232044198895,2266.2725598526704
2020-04-01,W92000004,Wales,,90.162824,0.070236,1.77836,594.0,1685,35.25222551928783,108.6,777.232044198895,2204.7744014732966
2020-05-01,W92000004,Wales,,90.540861,0.419283,2.262864,596.0,1690,35.26627218934911,108.6,779.8489871086556,2211.3167587476983
2020-06-01,W92000004,Wales,,90.745337,0.225838,2.310201,598.0,1734,34.48673587081891,108.8,781.0275735294118,2264.71875
2020-07-01,W92000004,Wales,,91.140978,0.43599,2.85138,600.0,1752,34.24657534246575,109.2,780.7692307692307,2279.846153846154
2020-08-01,W92000004,Wales,,91.124434,-0.018152,2.572291,600.0,1781,33.68893879842785,108.8,783.6397058823529,2326.1038602941176
2020-09-01,W92000004,Wales,,90.943468,-0.198592,1.646436,599.0,1809,33.11221669430625,109.2,779.4679487179486,2354.0192307692305
2020-10-01,W92000004,Wales,,91.008367,0.071362,1.672039,599.0,1812,33.05739514348786,109.2,779.4679487179486,2357.9230769230767
2020-11-01,W92000004,Wales,,91.276162,0.294253,1.634325,601.0,1819,33.040131940626715,109.1,782.7873510540788,2369.2016498625117
2020-12-01,W92000004,Wales,,91.455726,0.196727,1.684307,602.0,1815,33.16804407713499,109.4,781.9396709323582,2357.509140767824
2021-01-01,W92000004,Wales,,91.747897,0.319467,1.969157,604.0,1823,33.13219967087219,109.3,785.2552607502287,2370.0667886550777
2021-02-01,W92000004,Wales,,91.84091,0.101379,1.956181,605.0,1828,33.096280087527354,109.4,785.8363802559414,2374.394881170018
2021-03-01,W92000004,Wales,,91.9569,0.126295,2.061451,606.0,1838,32.97062023939064,109.7,784.982680036463,2380.8550592525066
2021-04-01,W92000004,Wales,,92.011775,0.059674,2.050679,606.0,1851,32.739059967585085,110.4,780.0054347826086,2382.4918478260865
2021-05-01,W92000004,Wales,,92.318242,0.333074,1.96307,608.0,1870,32.51336898395722,111.0,778.3495495495496,2393.936936936937
2021-06-01,W92000004,Wales,,92.565328,0.267646,2.005603,610.0,1865,32.707774798927616,111.4,778.1059245960503,2378.9631956912026
2021-07-01,W92000004,Wales,,92.497849,-0.072899,1.488761,609.0,1878,32.42811501597444,111.4,776.8303411131059,2395.545780969479
2021-08-01,W92000004,Wales,,92.957637,0.497079,2.011758,612.0,1884,32.48407643312102,112.1,775.7823371989296,2388.192685102587
2021-09-01,W92000004,Wales,,93.024277,0.071688,2.288024,613.0,1883,32.554434413170476,112.4,774.9759786476868,2380.554270462633
2021-10-01,W92000004,Wales,,93.264709,0.258462,2.479269,614.0,1878,32.694355697550584,113.4,769.3950617283949,2353.296296296296
2021-11-01,W92000004,Wales,,93.818916,0.59423,2.785781,618.0,1883,32.81996813595327,114.1,769.6564417177915,2345.0858895705524
2021-12-01,W92000004,Wales,,94.059998,0.256965,2.847576,620.0,1903,32.5801366263794,114.7,768.1081081081081,2357.5963382737573
2022-01-01,W92000004,Wales,,94.323562,0.280209,2.807329,621.0,1928,32.20954356846473,114.6,770.0183246073298,2390.652705061082
2022-02-01,W92000004,Wales,,94.499992,0.187047,2.895313,622.0,1929,32.24468636599274,115.4,765.9116117850953,2375.311091854419
2022-03-01,W92000004,Wales,,94.545889,0.048568,2.815437,623.0,1951,31.93234238851871,116.5,759.8995708154507,2379.7175965665233
2022-04-01,W92000004,Wales,,94.791822,0.260121,3.021404,624.0,1934,32.264736297828335,119.0,745.1294117647059,2309.4235294117643
2022-05-01,W92000004,Wales,,95.427779,0.670898,3.36828,629.0,1966,31.99389623601221,119.7,746.7076023391812,2333.9064327485376
2022-06-01,W92000004,Wales,,95.866767,0.460022,3.566604,631.0,2012,31.36182902584493,120.5,744.108713692946,2372.6572614107886
2022-07-01,W92000004,Wales,,96.253629,0.403541,4.060397,634.0,1976,32.08502024291498,121.2,743.3283828382838,2316.7458745874583
2022-08-01,W92000004,Wales,,96.953906,0.727533,4.299022,639.0,1993,32.06221776216759,121.8,745.5,2325.1666666666665
2022-09-01,W92000004,Wales,,97.816305,0.889494,5.151374,644.0,2021,31.865413161801087,122.3,748.261651676206,2348.19378577269
2022-10-01,W92000004,Wales,,98.159567,0.350925,5.24835,647.0,2029,31.8876293740759,124.3,739.65164923572,2319.556717618664
2022-11-01,W92000004,Wales,,98.815246,0.667972,5.325504,651.0,2093,31.103678929765888,124.8,741.2427884615385,2383.1354166666665
2022-12-01,W92000004,Wales,,99.268745,0.458937,5.537686,654.0,2057,31.79387457462324,125.3,741.6871508379888,2332.7988826815645
2023-01-01,W92000004,Wales,,100.0,0.736641,6.018049,659.0,2059,32.005828071879556,124.8,750.3517628205128,2344.4222756410254
2023-02-01,W92000004,Wales,,100.642919,0.642919,6.500452,663.0,2072,31.998069498069498,126.0,747.7166666666667,2336.7555555555555
2023-03-01,W92000004,Wales,,101.283057,0.636049,7.125819,667.0,2090,31.91387559808612,126.8,747.4818611987382,2342.184542586751
2023-04-01,W92000004,Wales,,102.45672,1.158795,8.086033,675.0,2104,32.08174904942966,128.3,747.6032735775525,2330.3070927513636
2023-05-01,W92000004,Wales,,102.919954,0.452126,7.851147,678.0,2126,31.890874882408276,129.1,746.2726568551511,2340.082106893881
2023-06-01,W92000004,Wales,,104.283107,1.324479,8.779204,687.0,2161,31.79083757519667,129.4,754.4258114374034,2373.0919629057184
2023-07-01,W92000004,Wales,,105.219867,0.898286,9.315221,693.0,2171,31.920773836941503,129.0,763.3744186046512,2391.465891472868
2023-08-01,W92000004,Wales,,105.346244,0.120108,8.656009,694.0,2141,32.4147594581971,129.4,762.1128284389489,2351.1290571870168
2023-09-01,W92000004,Wales,,106.621396,1.210438,9.001659,702.0,2145,32.72727272727273,130.1,766.750192159877,2342.847809377402
2023-10-01,W92000004,Wales,,107.77727,1.084092,9.798028,710.0,2167,32.76419012459621,130.2,774.8924731182797,2365.0591397849466
2023-11-01,W92000004,Wales,,108.599348,0.762756,9.901409,715.0,2226,32.1203953279425,130.0,781.55,2433.1892307692306
2023-12-01,W92000004,Wales,,108.77437,0.161163,9.575647,717.0,2198,32.620564149226574,130.5,780.7333333333333,2393.3777777777777
2024-01-01,W92000004,Wales,,109.283392,0.467961,9.283392,720.0,2205,32.6530612244898,130.0,787.0153846153846,2410.2346153846156
2024-02-01,W92000004,Wales,,109.811024,0.482811,9.109538,723.0,2221,32.55290409725349,130.8,785.4610091743119,2412.8753822629965
2024-03-01,W92000004,Wales,,110.485426,0.614148,9.085793,728.0,2225,32.71910112359551,131.6,786.0851063829788,2402.526595744681
2024-04-01,W92000004,Wales,,110.975928,0.443952,8.314933,731.0,2245,32.56124721603563,132.2,785.7420574886536,2413.120272314675
2024-05-01,W92000004,Wales,,111.80356,0.745775,8.631568,736.0,2248,32.74021352313167,132.7,788.1356443104747,2407.2403918613413
2024-06-01,W92000004,Wales,,112.726258,0.825286,8.096375,743.0,2264,32.81802120141343,133.0,793.8368421052631,2418.9052631578943
2024-07-01,W92000004,Wales,,113.498453,0.685017,7.867892,748.0,2269,32.96606434552666,132.9,799.7802859292701,2426.0714823175317
2024-08-01,W92000004,Wales,,114.199072,0.617294,8.403553,752.0,2275,33.05494505494506,133.4,801.0434782608695,2423.369565217391
2024-09-01,W92000004,Wales,,115.438741,1.085533,8.269771,760.0,2285,33.260393873085334,133.5,808.9588014981273,2432.198501872659
2024-10-01,W92000004,Wales,,116.318179,0.761822,7.924592,766.0,2328,32.90378006872852,134.3,810.488458674609,2463.2077438570363
2024-11-01,W92000004,Wales,,117.386095,0.918099,8.090976,773.0,2394,32.2890559732665,134.6,816.0720653789004,2527.3952451708765
2024-12-01,W92000004,Wales,,118.011897,0.533115,8.492375,777.0,2340,33.205128205128204,135.1,817.259067357513,2461.2435233160622
2025-01-01,W92000004,Wales,,118.492532,0.407276,8.426843,781.0,2350,33.234042553191486,135.1,821.4663212435233,2471.7616580310882
2025-02-01,W92000004,Wales,,119.185512,0.584831,8.536928,785.0,2356,33.31918505942275,135.6,822.6290560471977,2468.9351032448376
2025-03-01,W92000004,Wales,,120.265871,0.906451,8.852249,792.0,2365,33.48837209302326,136.1,826.9155033063923,2469.261572373255
2025-04-01,W92000004,Wales,,120.681668,0.345732,8.745807,795.0,2370,33.54430379746836,137.7,820.4030501089326,2445.7298474945537
2025-05-01,W92000004,Wales,,121.273431,0.49035,8.470099,799.0,2375,33.642105263157895,138.0,822.7384057971014,2445.5615942028985
2025-06-01,W92000004,Wales,,122.021508,0.616852,8.245861,804.0,2391,33.626097867001256,138.4,825.4942196531791,2454.921242774566
2025-07-01,W92000004,Wales,,122.474619,0.371337,7.908624,807.0,2409,33.499377334993774,138.5,827.9761732851986,2471.616606498195
2025-08-01,W92000004,Wales,,123.057545,0.475957,7.757044,811.0,2449,33.11555737035525,138.9,829.6839452843772,2505.4204463642905
2025-09-01,W92000004,Wales,,123.661831,0.491059,7.123336,815.0,2431,33.525298231180585,138.9,833.776097912167,2487.005759539237
2025-10-01,W92000004,Wales,,124.059781,0.321805,6.655539,817.0,2427,33.662958384837246,139.5,832.2272401433692,2472.234408602151
2025-11-01,W92000004,Wales,,124.51401,0.366138,6.072198,820.0,2431,33.73097490744549,139.4,835.8823529411765,2478.0853658536585
2025-12-01,W92000004,Wales,,124.741784,0.18293,5.702719,822.0,2449,33.56472029399755,139.9,834.9263759828449,2487.51179413867
2026-01-01,W92000004,Wales,,125.346465,0.484746,5.784275,826.0,2466,33.495539334955396,139.4,841.9985652797703,2513.763271162123
2026-02-01,W92000004,Wales,,125.721188,0.29895,5.483616,828.0,2481,33.37363966142684,140.0,840.42,2518.2149999999997
2026-03-01,W92000004,Wales,,126.037839,0.251867,4.79934,830.0,2493,33.29322101885278,140.8,837.6633522727273,2516.017755681818
2026-04-01,W92000004,Wales,,126.569307,0.421673,4.878652,834.0,2497,33.40008009611534,141.8,835.7644569816642,2502.2827926657264
2026-05-01,W92000004,Wales,,126.923564,0.279892,4.659003,836.0,2497,33.480176211453745,142.1,836.0,2497.0
2015-01-01,S92000003,Scotland,,79.73243,,,673.0,1658,40.59107358262967,99.2,964.0453629032259,2375.0181451612902
2015-02-01,S92000003,Scotland,,79.955374,0.279615,,675.0,1661,40.63816977724263,99.5,963.9949748743719,2372.1417085427133
